Area,Beds,Baths,Toilets,Price
Ikorodu,5,5,6,"45,000,000"
Ikorodu,5,5,6,"55,000,000"
Ikorodu,0,0,0,"6,000,000"
Ikorodu,2,3,3,"6,000,000"
Ikorodu,3,3,5,"1,450,000"
Ikorodu,6,6,9,"26,000,000"
Ikorodu,0,0,0,"27,000,000"
Ikorodu,2,2,3,"7,000,000"
Ikorodu,0,0,0,"4,000,000"
Ikorodu,3,3,4,"9,000,000"
Ikorodu,0,0,0,"4,500,000"
Ikorodu,0,0,0,"5,000,000"
Ikorodu,4,5,5,"12,000,000"
Ikorodu,0,0,0,"7,500,000,000"
Ikorodu,4,5,5,"12,000,000"
Ikorodu,5,6,6,"12,000,000"
Ikorodu,0,0,0,"15,000,000"
Ikorodu,7,4,5,"70,000,000"
Ikorodu,3,3,3,"20,000,000"
Ikorodu,5,4,4,"60,000,000"
Ikorodu,0,0,0,"120,000,000"
Ikorodu,4,0,0,"5,000,000"
Ikorodu,1,1,1,"80,000,000"
Ikorodu,1,1,1,"25,000,000"
Ikorodu,4,4,5,"45,000,000"
Ikorodu,5,5,6,"1,600,000,000"
Ikorodu,0,0,0,"15,000,000"
Ikorodu,0,0,0,"25,000,000"
Ikorodu,0,0,0,"90,000,000"
Ikorodu,4,4,5,"60,000,000"
Ikorodu,0,0,0,"9,000,000,000"
Ikorodu,0,0,0,"30,000,000"
Ikorodu,1,1,1,"70,000,000"
Ikorodu,2,2,2,"35,000,000"
Ikorodu,3,4,4,"30,000,000"
Ikorodu,0,0,0,"3,000,000"
Ikorodu,2,2,2,"15,000,000"
Ikorodu,4,4,4,"30,000,000"
Ikorodu,3,3,4,"25,000,000"
Ikorodu,2,2,3,"15,000,000"
Ikorodu,3,3,3,"30,000,000"
Ikorodu,4,4,4,"40,000,000"
Ikorodu,0,0,0,"13,000,000"
Ikorodu,3,3,3,"42,000,000"
Ikorodu,0,0,0,"130,000,000"
Ikorodu,0,0,0,"4,500,000"
Ikorodu,5,6,6,"1,550,000,000"
Ikorodu,3,4,4,"12,000,000"
Ikorodu,3,3,3,"10,000,000"
Ikorodu,7,4,4,"30,000,000"
Ikorodu,2,2,2,"5,500,000"
Ikorodu,5,6,6,"45,000,000"
Ikorodu,0,0,0,"7,500,000"
Ikorodu,0,0,0,"45,000,000"
Ikorodu,3,4,3,"20,000,000"
Ikorodu,0,0,6,"75,000,000"
Ikorodu,0,0,0,"3,500,000"
Ikorodu,3,0,0,"12,000,000"
Ikorodu,0,0,0,"14,000,000"
Ikorodu,3,3,4,"16,000,000"
Ikorodu,0,0,0,"50,000,001"
Ikorodu,3,3,3,"4,500,000"
Ikorodu,3,3,3,"28,000,000"
Ikorodu,2,2,2,"4,500,000"
Ikorodu,3,3,3,"30,000,000"
Ikorodu,6,6,6,"30,000,000"
Ikorodu,4,5,5,"45,000,000"
Ikorodu,6,6,7,"700,000,000"
Ikorodu,0,0,0,"30,000,000"
Ikorodu,0,0,0,"27,000,000"
Ikorodu,0,0,0,"12,000,000"
Ikorodu,3,3,4,"30,000,000"
Ikorodu,3,4,4,"22,000,000"
Ikorodu,3,3,4,"23,000,000"
Ikorodu,2,3,0,"20,000,000"
Ikorodu,2,2,2,"12,000,000"
Ikorodu,0,0,0,"8,000,000"
Ikorodu,0,0,0,"80,000,000"
Ikorodu,0,0,0,"21,000,000"
Ikorodu,0,0,0,"200,000,000"
Ikorodu,5,5,5,"90,000,000"
Ikorodu,4,3,3,"10,000,000"
Ikorodu,3,3,3,"5,500,000"
Ikorodu,3,3,3,"4,500,000"
Ikorodu,3,4,4,"4,000,000"
Ikorodu,1,1,1,"60,000,000"
Ikorodu,0,0,3,"17,000,000"
Ikorodu,3,4,4,"18,000,000"
Ikorodu,0,0,0,"2,600,000,000"
Ikorodu,0,0,0,"5,500,000"
Ikorodu,4,4,4,"10,500,000"
Ikorodu,0,0,0,"27,000,000"
Ikorodu,3,3,3,"6,000,000"
Ikorodu,0,0,0,"28,000,000"
Ikorodu,0,0,0,"4,300,000"
Ikorodu,4,4,4,"20,000,000"
Ikorodu,0,0,0,"3,500,000"
Ikorodu,0,0,0,"65,000,000"
Ikorodu,1,0,0,"65,000,000"
Ikorodu,0,0,0,"650,000,000"
Ikorodu,2,2,2,"13,000,000"
Ikorodu,0,0,0,"75,000,000"
Ikorodu,3,4,4,"7,000,000"
Ikorodu,3,3,3,"40,000,000"
Ikorodu,0,0,0,"45,000,000"
Ikorodu,4,4,4,"25,000,000"
Ikorodu,2,0,0,"7,500,000"
Ikorodu,2,2,3,"15,000,000"
Ikorodu,2,0,0,"6,000,000"
Ikorodu,0,0,0,"2,700,000,000"
Ikorodu,1,1,1,"100,000,000"
Ikorodu,0,0,0,"9,000,000"
Ikorodu,3,3,3,"15,000,000"
Ikorodu,3,3,3,"46,000,000"
Ikorodu,0,0,0,"85,000,000"
Ikorodu,4,4,4,"60,000,000"
Ikorodu,0,0,0,"600,000"
Ikorodu,3,3,3,"32,000,000"
Ikorodu,0,0,0,"18,000,000"
Ikorodu,3,3,3,"17,000,000"
Ikorodu,0,0,0,"1,500,000"
Ikorodu,0,0,0,"1,500,000"
Ikorodu,4,2,4,"8,000,000"
Ikorodu,2,2,2,"3,000,000"
Ikorodu,0,0,0,"10,000,000"
Ikorodu,1,2,2,"15,000,000"
Ikorodu,0,0,0,"4,000,000"
Ikorodu,3,2,3,"6,500,000"
Ikorodu,3,3,4,"50,000,000"
Ikorodu,4,4,5,"60,000,000"
Ikorodu,2,2,3,"112,000,000"
Ikorodu,5,4,1,"72,000,000"
Ikorodu,3,3,3,"11,000,000"
Ikorodu,3,4,4,"25,000,000"
Ikorodu,0,0,0,"80,000,000"
Ikorodu,3,3,3,"35,000,000"
Ikorodu,9,9,7,"900,000"
Ikorodu,0,0,0,"3,500,000"
Ikorodu,3,4,4,"16,500,000"
Ikorodu,3,3,3,"12,000,000"
Ikorodu,0,0,0,"15,000,000"
Ikorodu,3,3,3,"35,000,000"
Ikorodu,0,0,0,"15,000,000"
Ikorodu,1,1,1,"28,000,000"
Ikorodu,0,0,0,"15,000,000"
Ikorodu,3,3,4,"9,000,000"
Ikorodu,2,2,3,"19,500,000"
Ikorodu,0,0,0,"6,800,000"
Ikorodu,0,0,0,"2,000,000"
Ikorodu,0,0,0,"8,000,000"
Ikorodu,0,0,0,"10,000,000"
Ikorodu,0,0,0,"2,700,000,000"
Ikorodu,0,0,0,"450,000,000"
Ikorodu,1,9,1,"16,500,000"
Ikorodu,1,9,1,"16,000,000"
Ikorodu,3,3,3,"37,000,000"
Ikorodu,0,0,0,"120,000,000"
Ikorodu,0,0,0,"3,500,000"
Ikorodu,3,0,0,"10,000,000"
Ikorodu,0,0,0,"430,000,000"
Ikorodu,4,5,6,"41,000,000"
Ikorodu,4,4,5,"40,000,000"
Ikorodu,3,0,0,"25,000,000"
Ikorodu,0,0,0,"10,000,000"
Ikorodu,3,3,3,"15,000,000"
Ikorodu,3,3,4,"15,750,000"
Ikorodu,6,6,6,"13,000,000"
Ikorodu,6,6,6,"12,500,000"
Ikorodu,4,3,3,"900,000"
Ikorodu,0,0,0,"350,000,000"
Ikorodu,3,1,2,"35,000,000"
Ikorodu,3,3,4,"37,000,000"
Ikorodu,5,6,6,"1,200,000,000"
Ikorodu,0,0,0,"25,000,000"
Ikorodu,0,0,0,"30,000,000"
Ikorodu,0,0,0,"35,000,000"
Ikorodu,0,0,0,"35,000,000"
Ikorodu,3,2,2,"16,000,000"
Ikorodu,8,8,8,"9,000,000"
Ikorodu,0,0,0,"16,000,000"
Ikorodu,3,4,4,"40,000,000"
Ikorodu,0,0,0,"60,000,000"
Ikorodu,0,0,0,"1,800,000,000"
Ikorodu,0,0,0,"145,000,000"
Ikorodu,0,0,0,"10,000,000"
Ikorodu,0,0,0,"18,000,000"
Ikorodu,0,0,0,"32,000,000"
Ikorodu,0,0,0,"50,000,000"
Ikorodu,4,5,5,"75,000,000"
Ikorodu,2,2,2,"15,000,000"
Ikorodu,3,3,4,"30,000,000"
Ikorodu,6,0,0,"9,000,000"
Ikorodu,0,0,0,"12,000,000"
Ikorodu,5,5,6,"1,000,000,000/year"
Ikorodu,3,4,4,"45,000,000"
Ikorodu,0,0,0,"30,000,000"
Ikorodu,3,0,0,"16,000,000"
Ikorodu,0,0,0,"26,000,000"
Ikorodu,3,2,3,"10,000,000"
Ikorodu,3,2,3,"10,000,000"
Ikorodu,0,0,0,"100,000,000"
Ikorodu,0,5,5,"20,000,000"
Ikorodu,3,3,4,"37,000,000"
Ikorodu,3,3,4,"40,000,000"
Ikorodu,0,0,0,"16,000,000"
Ikorodu,8,8,8,"40,000,000"
Ikorodu,0,0,0,"350,000,000"
Ikorodu,2,2,2,"35,000,000"
Ikorodu,3,0,0,"15,000,000"
Ikorodu,3,0,0,"40,000,000"
Ikorodu,3,2,2,"9,000,000"
Ikorodu,3,0,0,"40,000,000"
Ikorodu,1,0,0,"35,000,000"
Ikorodu,3,3,3,"40,000,000"
Ikorodu,4,4,5,"18,000,000"
Ikorodu,0,0,0,"10,000,000"
Ikorodu,0,0,0,"8,000,000"
Ikorodu,2,0,0,"10,000,000"
Ikorodu,1,0,0,"15,000,000"
Ikorodu,0,0,0,"9,000,000"
Ikorodu,0,0,0,"1,300,000"
Ikorodu,3,2,2,"7,000,000"
Ikorodu,4,4,5,"27,000,000"
Ikorodu,3,3,3,"70,000,000"
Ikorodu,0,0,0,"12,000,000"
Ikorodu,3,4,4,"28,000,000"
Ikorodu,0,0,0,"60,000,000"
Ikorodu,3,3,3,"5,500,000"
Ikorodu,0,0,0,"4,000,000"
Ikorodu,3,3,4,"40,000,000"
Ikorodu,1,1,1,"300,000"
Ikorodu,1,1,1,"35,000,000"
Ikorodu,3,2,2,"28,000,000"
Ikorodu,6,2,2,"25,000,000"
Ikorodu,3,0,0,"20,000,000"
Ikorodu,3,3,4,"13,100,000"
Ikorodu,4,4,4,"780,000"
Ikorodu,3,2,3,"18,000,000"
Ikorodu,0,0,0,"200,000,000"
Ikorodu,3,3,4,"30,000,000"
Ikorodu,0,0,0,"5,000,000"
Ikorodu,0,0,0,"8,000,000"
Ikorodu,3,2,3,"30,000,000"
Ikorodu,6,6,0,"75,000,000"
Ikorodu,2,2,2,"9,000,000"
Ikorodu,2,2,2,"3,500,000"
Ikorodu,1,1,1,"100,000,000"
Ikorodu,5,0,0,"15,000,000"
Ikorodu,5,5,5,"85,000,000"
Ikorodu,8,8,1,"75,000,000"
Ikorodu,4,3,3,"30,000,000"
Ikorodu,0,0,0,"15,000,000"
Ikorodu,0,0,0,"25,000,000"
Ikorodu,4,4,4,"35,000,000"
Ikorodu,3,3,4,"30,000,000"
Ikorodu,0,0,0,"350,000,000"
Ikorodu,6,6,7,"2,200,000,000"
Ikorodu,5,6,6,"50,000,000"
Ikorodu,4,4,5,"35,000,000"
Ikorodu,3,3,3,"14,000,000"
Ikorodu,0,0,0,"10,000,000"
Ikorodu,0,0,0,"4,600,000"
Ikorodu,0,0,0,"180,000,000"
Ikorodu,3,4,4,"40,000,000"
Ikorodu,4,5,5,"65,000,000"
Ikorodu,3,3,0,"16,500,000"
Ikorodu,3,0,0,"70,000,000"
Ikorodu,4,3,3,"10,000,000"
Ikorodu,5,5,6,"30,000,000"
Ikorodu,1,5,5,"70,000,000"
Ikorodu,2,0,0,"6,500,000"
Ikorodu,3,3,0,"17,000,000"
Ikorodu,0,0,0,"1,300,000,000"
Ikorodu,3,3,4,"13,000,000"
Ikorodu,0,0,0,"7,800,000"
Ikorodu,4,4,4,"60,000,000"
Ikorodu,4,4,4,"20,000,000"
Ikorodu,0,0,0,"5,500,000"
Ikorodu,0,0,0,"20,000,000"
Ikorodu,7,0,7,"15,000,000"
Ikorodu,0,0,0,"35,000,000"
Ikorodu,0,0,0,"5,800,000"
Ikorodu,8,8,8,"9,000,000"
Ikorodu,1,1,1,"20,000,000"
Ikorodu,0,0,0,"23,000,000"
Ikorodu,3,3,3,"45,000,000"
Ikorodu,0,0,0,"10,000,000"
Ikorodu,0,0,0,"5,800,000"
Ikorodu,0,0,0,"40,000,000"
Ikorodu,2,1,1,"12,000,000"
Ikorodu,0,0,0,"450,000,000"
Ikorodu,3,1,1,"30,000,000"
Ikorodu,3,3,3,"16,500,000"
Ikorodu,0,0,0,"5,800,000"
Ikorodu,1,1,1,"17,000,000"
Ikorodu,9,6,9,"16,000,000"
Ikorodu,2,1,2,"3,000,000"
Ikorodu,1,1,1,"30,000,000"
Ikorodu,3,0,0,"34,900,000"
Ikorodu,3,3,3,"125,000,000"
Ikorodu,1,3,1,"15,000,000"
Ikorodu,4,4,4,"27,000,000"
Ikorodu,0,0,0,"575,000"
Ikorodu,0,0,0,"6,500,000"
Ikorodu,0,0,0,"130,000,000"
Ikorodu,0,0,0,"10,500,000"
Ikorodu,5,3,3,"12,000,000"
Ikorodu,0,0,0,"135,000,000"
Ikorodu,0,0,0,"5,800,000"
Ikorodu,3,5,0,"13,000,000"
Ikorodu,3,3,3,"45,000,000"
Ikorodu,1,1,1,"50,000,000"
Ikorodu,2,3,2,"38,000,023"
Ikorodu,1,1,1,"100,000,000"
Ikorodu,0,0,0,"5,000,000"
Ikorodu,1,1,1,"37,000,000"
Ikorodu,0,0,0,"220,000,000"
Ikorodu,3,1,0,"35,000,000"
Ikorodu,6,3,6,"12,500,000"
Ikorodu,3,3,5,"1,450,000"
Ikorodu,0,0,0,"4,000,000"
Ikorodu,0,0,0,"2,000,000"
Ikorodu,0,0,0,"380,000,000"
Ikorodu,1,1,1,"40,000,000"
Ikorodu,0,0,0,"12,000,000"
Ikorodu,3,3,4,"17,000,000"
Ikorodu,6,4,4,"5,000,000"
Ikorodu,0,0,0,"4,000,000"
Ikorodu,7,5,5,"65,000,000"
Ikorodu,3,3,3,"55,000,000"
Ikorodu,0,0,0,"3,758,000"
Ikorodu,0,0,0,"4,670,000"
Ikorodu,0,0,0,"3,758,400"
Ikorodu,3,2,3,"50,000,000"
Ikorodu,0,0,0,"5,800,000"
Ikorodu,3,3,3,"15,000,000"
Ikorodu,0,0,0,"60,000,000"
Ikorodu,4,4,5,"8,000,000"
Ikorodu,0,0,0,"45,000,000"
Ikorodu,3,3,4,"25,000,000"
Ikorodu,6,6,7,"2,200,000,000"
Ikorodu,0,0,0,"37,000,000"
Ikorodu,5,5,6,"70,000,000"
Ikorodu,5,5,6,"65,000,000"
Ikorodu,7,8,8,"40,000,000"
Ikorodu,3,3,3,"14,000,000"
Ikorodu,0,0,0,"350,000,000"
Ikorodu,0,0,0,"150,000,000"
Ikorodu,0,0,0,"1,500,000,000"
Ikorodu,4,4,4,"55,000,000"
Ikorodu,6,6,6,"45,000,000"
Ikorodu,0,0,0,"5,000,000"
Ikorodu,4,4,4,"47,000,000"
Ikorodu,1,1,1,"115,000,000"
Ikorodu,1,1,1,"90,000,000"
Ikorodu,0,0,0,"10,000,000"
Ikorodu,3,3,4,"50,000,000"
Ikorodu,3,3,4,"16,000,000"
Ikorodu,3,3,4,"48,000,000"
Ikorodu,4,4,5,"6,500,000"
Ikorodu,0,0,0,"50,000,000"
Ikorodu,0,0,0,"2,700,000,000"
Ikorodu,0,0,0,"9,000,000"
Ikorodu,5,5,6,"57,000,000"
Ikorodu,5,5,6,"58,000,000"
Ikorodu,4,4,5,"30,000,000"
Ikorodu,4,4,5,"35,000,000"
Ikorodu,0,1,0,"80,000,000"
Ikorodu,3,3,2,"12,000,000"
Ikorodu,0,0,0,"350,000,000"
Ikorodu,4,5,5,"35,000,000"
Ikorodu,3,0,0,"7,500,000,000"
Ikorodu,2,2,2,"30,000,000"
Ikorodu,3,3,3,"10,000,000"
Ikorodu,0,0,0,"15,000,000"
Ikorodu,0,0,0,"40,000,000"
Ikorodu,0,0,0,"17,000,000"
Ikorodu,1,8,1,"30,000,000"
Ikorodu,0,0,0,"12,000,000"
Ikorodu,3,3,3,"25,000,000"
Ikorodu,4,5,4,"60,000,000"
Ikorodu,0,0,0,"140,000,000"
Ikorodu,6,6,7,"700,000,000"
Ikorodu,7,7,7,"35,000,000"
Ikorodu,3,3,3,"12,000,000"
Ikorodu,0,0,0,"8,000,000"
Ikorodu,0,0,0,"6,000,000"
Ikorodu,3,3,0,"20,000,000"
Ikorodu,0,0,0,"50,000,000"
Ikorodu,4,4,4,"40,000,000"
Ikorodu,0,0,0,"300,000,000"
Ikorodu,4,4,5,"40,000,000"
Ikorodu,0,0,0,"1,200,000"
Ikorodu,0,0,0,"1,200,000"
Ikorodu,0,0,0,"5,000,000"
Ikorodu,9,9,9,"30,000,000"
Ikorodu,5,5,5,"55,000,000"
Ikorodu,3,2,3,"12,000,000"
Ikorodu,5,6,6,"55,000,000"
Ikorodu,3,2,3,"5,000,000"
Ikorodu,1,1,1,"25,000,000"
Ikorodu,0,0,0,"15,000,000"
Ikorodu,0,0,0,"1,700,000"
Ikorodu,5,5,6,"1,600,000,000"
Ikorodu,0,0,0,"500,000"
Ikorodu,5,4,4,"50,000,000"
Ikorodu,0,0,0,"12,000,000"
Ikorodu,0,0,0,"300,000"
Ikorodu,0,0,0,"70,000,000"
Ikorodu,2,1,1,"5,000,000"
Ikorodu,1,1,1,"40,000,000"
Ikorodu,3,0,0,"10,000,000"
Ikorodu,2,2,2,"17,000,000"
Ikorodu,4,4,5,"55,000,000"
Ikorodu,4,5,6,"45,000,000"
Ikorodu,4,4,5,"45,000,000"
Ikorodu,2,1,1,"7,000,000"
Ikorodu,0,0,0,"20,000,000"
Ikorodu,3,2,2,"18,000,000"
Ikorodu,0,0,0,"80,000,000"
Ikorodu,0,0,0,"18,000,000"
Ikorodu,0,0,0,"2,000,000,000"
Ikorodu,0,0,0,"8,000,000"
Ikorodu,0,0,0,"140,000,000"
Ikorodu,3,3,5,"1,450,000"
Ikorodu,1,1,1,"40,000,000"
Ikorodu,5,5,6,"70,000,000"
Ikorodu,6,5,5,"23,000,000"
Ikorodu,0,0,0,"18,000,000"
Ikorodu,0,0,0,"765,000"
Ikorodu,1,9,0,"23,000,000"
Ikorodu,0,0,0,"42,000,000"
Ikorodu,3,2,2,"15,000,000"
Ikorodu,0,0,0,"15,000,000"
Ikorodu,0,0,0,"1,800,000,000"
Ikorodu,5,5,5,"25,000,000"
Ikorodu,3,2,2,"26,000,000"
Ikorodu,3,4,4,"27,000,000"
Ikorodu,0,0,0,"150,000,000"
Ikorodu,0,0,0,"15,000,000"
Ikorodu,1,8,8,"12,000,000"
Ikorodu,0,0,0,"120,000,000"
Ikorodu,0,0,0,"120,000,000"
Ikorodu,3,3,3,"90,000,000"
Ikorodu,0,0,0,"600,000,000"
Ikorodu,0,2,2,"35,000,000"
Ikorodu,3,2,3,"25,000,000"
Ikorodu,0,0,0,"2,000,000"
Ikorodu,4,3,4,"24,000,000"
Ikorodu,0,0,0,"40,000,000"
Ikorodu,0,0,0,"110,000,000"
Ikorodu,0,0,0,"650,000,000"
Ikorodu,0,0,0,"7,000,000"
Ikorodu,4,4,4,"20,000,000"
Ikorodu,3,3,4,"35,000,000"
Ikorodu,8,0,1,"40,000,000"
Ikorodu,0,0,0,"12,000,000"
Ikorodu,0,0,0,"30,000,000"
Ikorodu,3,3,3,"14,000,000"
Ikorodu,2,2,2,"15,000,000"
Ikorodu,2,2,2,"8,500,000"
Ikorodu,0,0,0,"15,000,000"
Ikorodu,0,0,0,"2,500,000"
Ikorodu,3,3,3,"30,000,000"
Ikorodu,0,0,0,"9,000,000"
Ikorodu,0,0,0,"8,000,000"
Ikorodu,3,3,4,"13,100,000"
Ikorodu,3,3,4,"30,000,000"
Ikorodu,3,2,2,"30,000,000"
Ikorodu,0,0,0,"3,000,000"
Ikorodu,0,0,0,"12,000,000"
Ikorodu,0,0,0,"50,000,000"
Ikorodu,3,3,3,"10,000,000"
Ikorodu,0,0,0,"75,000,000"
Ikorodu,1,1,7,"1,000,000"
Ikorodu,1,1,5,"7,000,000"
Ikorodu,1,1,1,"6,000,000"
Ikorodu,3,4,4,"25,000,000"
Ikorodu,3,2,2,"7,500,000"
Ikorodu,1,1,1,"12,000,000"
Ikorodu,1,1,1,"12,000,000"
Ikorodu,0,0,0,"15,000,000"
Ikorodu,1,1,1,"30,000,000"
Ikorodu,0,0,0,"6,000,000"
Ikorodu,0,0,0,"10,000,000"
Ikorodu,0,0,0,"200,000,000"
Ikorodu,0,0,0,"120,000,000"
Ikorodu,5,6,6,"1,550,000,000"
Ikorodu,5,8,8,"45,000,000"
Ikorodu,5,5,5,"70,000,000"
Ikorodu,0,0,0,"5,000,000"
Ikorodu,4,0,0,"14,000,000"
Ikorodu,3,2,2,"60,000,000"
Ikorodu,0,0,0,"16,000,000"
Ikorodu,1,1,1,"30,000,000"
Ikorodu,3,2,2,"180,000,000"
Ikorodu,0,0,0,"45,000,000"
Ikorodu,8,0,0,"17,000,000"
Ikorodu,0,0,0,"10,000,000"
Ikorodu,8,8,2,"10,000,000"
Ikorodu,7,7,6,"15,000,000"
Ikorodu,3,3,4,"30,000,000"
Ikorodu,7,7,8,"25,000,000"
Ikorodu,0,0,0,"35,000,000"
Ikorodu,6,6,7,"25,000,000"
Ikorodu,1,1,1,"200,000,000"
Ikorodu,8,8,8,"25,000,000"
Ikorodu,2,1,1,"7,500,000"
Ikorodu,7,7,8,"3,500,000"
Ikorodu,0,0,0,"11,000,000"
Ikorodu,0,0,0,"4,000,000"
Ikorodu,0,0,0,"150,000,000"
Ikorodu,0,0,0,"70,000,000"
Ikorodu,0,0,0,"300,000"
Ikorodu,0,0,0,"18,000,000"
Ikorodu,0,0,0,"25,000,000"
Ikorodu,0,0,0,"25,000,000"
Ikorodu,0,0,0,"10,000,000"
Ikorodu,0,0,0,"25,000,000"
Ikorodu,0,0,0,"28,000,000"
Ikorodu,0,0,0,"600,000,000"
Ikorodu,0,0,0,"200,000,000"
Ikorodu,0,0,0,"15,000,000"
Ikorodu,3,0,0,"15,000,000"
Ikorodu,0,0,0,"20,000,000"
Ikorodu,0,0,0,"8,000,000"
Ikorodu,1,3,3,"40,000,000"
Ikorodu,0,0,0,"60,000,000"
Ikorodu,4,4,5,"50,000,000"
Ikorodu,3,3,4,"65,000,000"
Ikorodu,0,0,0,"20,000,000"
Ikorodu,1,0,0,"20,000,000"
Ikorodu,0,0,0,"1,400,000,000"
Ikorodu,3,0,0,"70,000,000"
Ikorodu,0,0,0,"6,000,000"
Ikorodu,4,2,2,"17,000,000"
Ikorodu,0,0,0,"14,000,000"
Ikorodu,4,0,0,"25,000,000"
Ikorodu,6,0,0,"25,000,000"
Ikorodu,0,0,0,"12,000,000"
Ikorodu,0,0,0,"8,000,000"
Ikorodu,0,0,0,"60,000,000"
Ikorodu,0,0,0,"21,000,000"
Ikorodu,0,0,0,"35,000,000"
Ikorodu,0,0,0,"32,000,000"
Ikorodu,0,0,0,"35,000,000"
Ikorodu,0,0,0,"35,000,000"
Ikorodu,0,0,0,"35,000,000"
Ikorodu,5,5,5,"35,000,000"
Ikorodu,5,5,5,"35,000,000"
Ikorodu,5,6,6,"1,550,000,000"
Ikorodu,0,0,0,"5,000,000"
Ikorodu,0,0,0,"35,000,000"
Ikorodu,6,6,6,"17,000,000"
Ikorodu,0,0,0,"350,000,000"
Ikorodu,2,2,2,"6,500,000"
Ikorodu,0,0,0,"5,500,000"
Ikorodu,0,0,0,"800,000"
Ikorodu,0,0,0,"1,500,000"
Ikorodu,0,0,0,"6,500,000"
Ikorodu,0,0,0,"2,500,000"
Ikorodu,0,0,0,"20,000,000"
Ikorodu,0,0,0,250
Ikorodu,3,3,3,"20,000,000"
Ikorodu,3,3,3,"14,000,000"
Ikorodu,0,0,0,"5,000,000,000"
Ikorodu,0,0,0,"210,000,000"
Ikorodu,0,0,0,"200,000,000"
Ikorodu,5,4,6,"70,000,000"
Ikorodu,0,0,0,"15,000,000"
Ikorodu,0,0,0,"33,000,000"
Ikorodu,3,4,5,"38,000,000"
Ikorodu,0,0,0,"30,000,000"
Ikorodu,0,0,0,"6,000,000"
Ikorodu,0,0,0,"1,600,000,000"
Ikorodu,0,0,0,"4,000,000"
Ikorodu,1,0,1,"5,000,000"
Ikorodu,0,0,0,"100,000,000"
Ikorodu,5,0,0,"150,000,000"
Ikorodu,0,0,0,"12,000,000"
Ikorodu,0,0,0,"5,000,000"
Ikorodu,0,0,0,"5,000,000"
Ikorodu,8,7,0,"38,000,000"
Ikorodu,0,0,0,"50,000,000"
Ikorodu,0,0,0,"50,000,000"
Ikorodu,4,0,0,"50,000,000"
Ikorodu,0,0,0,"15,000,000"
Ikorodu,0,0,0,"350,000,000"
Ikorodu,4,3,3,"25,000,000"
Ikorodu,0,0,0,"312,500,000"
Ikorodu,0,0,0,"150,000,000"
Ikorodu,0,0,0,"130,000"
Ikorodu,0,0,0,"5,500,000"
Ikorodu,3,2,2,"38,000,000"
Ikorodu,5,6,6,"60,000,000"
Ikorodu,8,2,2,"35,000,000"
Ikorodu,0,0,0,"35,000,000"
Ikorodu,0,0,0,"280,000,000"
Ikorodu,5,6,6,"60,000,000"
Ikorodu,0,0,0,"180,000,000"
Ikorodu,8,8,0,"33,000,000"
Ikorodu,1,1,0,"29,000,000"
Ikorodu,3,2,0,"22,000,000"
Ikorodu,0,0,0,"65,000,000"
Ikorodu,0,0,0,"3,200,000"
Ikorodu,3,2,3,"40,000,000"
Ikotun-Igando,0,0,0,"5,700,000/day"
Ikotun-Igando,3,4,4,"28,000,000"
Ikotun-Igando,0,0,0,"4,500,000"
Ikotun-Igando,0,0,0,"66,000,000"
Ikotun-Igando,3,0,0,"16,000,000"
Ikotun-Igando,3,4,4,"28,000,000"
Ikotun-Igando,3,0,0,"57,000,000"
Ikotun-Igando,0,0,0,"5,700,000"
Ikotun-Igando,0,0,0,"13,500,000"
Ikotun-Igando,5,6,6,"1,200,000,000"
Ikotun-Igando,0,0,0,"24,000,000"
Ikotun-Igando,0,0,0,"16,000,000/year"
Ikotun-Igando,0,0,0,"350,000,000"
Ikotun-Igando,0,0,0,"2,500,000"
Ikotun-Igando,1,7,7,"24,000,000"
Ikotun-Igando,0,0,0,"12,000,000"
Ikotun-Igando,0,0,0,"60,000,000/sqm"
Ikotun-Igando,1,9,1,"35,000,000"
Ikotun-Igando,0,0,0,"8,000,000"
Ikotun-Igando,0,0,0,"8,000,000"
Ikotun-Igando,0,0,0,"13,000,000"
Ikotun-Igando,2,2,2,"12,000,000"
Ikotun-Igando,0,0,0,"30,000,000"
Ikotun-Igando,0,0,0,"50,000,000"
Ikotun-Igando,3,3,4,"30,000,000"
Ikotun-Igando,0,0,0,"16,000,000"
Ikotun-Igando,5,5,5,"45,000,000"
Ikotun-Igando,0,0,0,"8,000,000/sqm"
Ikotun-Igando,0,0,0,"40,000,000"
Ikotun-Igando,4,3,3,"18,000,000"
Ikotun-Igando,1,0,0,"30,000"
Ikotun-Igando,0,0,0,"18,000,000"
Ikotun-Igando,0,0,0,"35,000,000"
Ikotun-Igando,4,3,3,"8,000,000"
Ikotun-Igando,0,0,0,"40,000,000"
Ikotun-Igando,0,0,0,"9,000,000"
Ikotun-Igando,3,3,3,"5,000,000"
Ikotun-Igando,0,0,0,"20,000,000"
Ikotun-Igando,0,0,0,"7,500,000"
Ikotun-Igando,2,2,3,"9,500,000"
Ikotun-Igando,0,0,0,"10,000,000"
Ikotun-Igando,6,7,7,"13,000,000"
Ikotun-Igando,0,0,0,"60,000,000"
Ikotun-Igando,0,0,0,"43,000,000"
Ikotun-Igando,0,0,0,"1,100,000,000"
Ikotun-Igando,3,2,3,"40,000,000"
Ikotun-Igando,0,0,0,"35,000,000"
Ikotun-Igando,0,0,0,"140,000,000"
Ikotun-Igando,0,0,0,"10,500,000"
Ikotun-Igando,0,0,0,"13,000,000"
